S10.G00.00.001,'Banco'
S21.G00.40.040,'745BC'
S21.G00.40.043,'0.55'
S21.G00.70.004,'AP2019170'
S21.G00.70.005,'03NC'
S21.G00.70.012,'6'
S21.G00.70.013,'7'
S21.G00.70.004,'AS2019168'
S21.G00.70.005,'01EP'
S21.G00.70.012,'7'
S21.G00.70.013,'9'
S21.G00.71.002,'RUAA'
S21.G00.50.001,'31082023'
S21.G00.50.002,'1713.35'
S21.G00.50.003,'01'
S21.G00.50.004,'1610.37'
S21.G00.50.006,'2.10'
S21.G00.50.007,'13'
S21.G00.50.008,'-1'
S21.G00.50.009,'35.98'
S21.G00.50.013,'1713.35'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00278'
S21.G00.51.011,'001'
S21.G00.51.013,'2100.00'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00278'
S21.G00.51.011,'002'
S21.G00.51.013,'2100.00'
S21.G00.53.001,'01'
S21.G00.53.002,'151.67'
S21.G00.53.003,'10'
S21.G00.53.001,'01'
S21.G00.53.002,'31.00'
S21.G00.53.003,'40'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00278'
S21.G00.51.011,'003'
S21.G00.51.013,'2100.00'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00278'
S21.G00.51.011,'010'
S21.G00.51.013,'2100.00'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00278'
S21.G00.51.011,'027'
S21.G00.51.013,'1621.71'
S21.G00.54.001,'08'
S21.G00.54.002,'-83.60'
S21.G00.54.003,'01082023'
S21.G00.54.004,'31082023'
S21.G00.54.001,'09'
S21.G00.54.002,'84.10'
S21.G00.54.003,'01082023'
S21.G00.54.004,'31082023'
S21.G00.78.001,'02'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'2100.00'
S21.G00.81.001,'076'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'324.45'
S21.G00.81.007,'15.45'
S21.G00.78.001,'03'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'2100.00'
S21.G00.79.001,'01'
S21.G00.79.004,'1747.24'
S21.G00.81.001,'018'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'-304.92'
S21.G00.81.001,'045'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'11.55'
S21.G00.81.007,'0.55'
S21.G00.81.001,'049'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'10.50'
S21.G00.81.007,'0.50'
S21.G00.81.001,'068'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'6.30'
S21.G00.81.007,'0.30'
S21.G00.81.001,'074'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'72.45'
S21.G00.81.007,'3.45'
S21.G00.81.001,'075'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'147.00'
S21.G00.81.007,'7.00'
S21.G00.81.001,'076'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'48.30'
S21.G00.81.007,'2.30'
S21.G00.81.001,'100'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'0.34'
S21.G00.81.007,'0.02'
S21.G00.81.001,'105'
S21.G00.81.004,'210.42'
S21.G00.81.001,'106'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'-69.72'
S21.G00.81.001,'128'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'21.00'
S21.G00.81.007,'1.00'
S21.G00.81.001,'130'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'12.39'
S21.G00.81.007,'0.59'
S21.G00.78.001,'04'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'2109.88'
S21.G00.81.001,'072'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2109.88'
S21.G00.81.004,'194.11'
S21.G00.81.007,'9.20'
S21.G00.81.001,'079'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2109.88'
S21.G00.81.004,'10.55'
S21.G00.81.007,'0.50'
S21.G00.78.001,'05'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'47.46'
S21.G00.81.001,'071'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'47.46'
S21.G00.81.004,'3.80'
S21.G00.81.007,'8.00'
S21.G00.78.001,'07'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'2100.00'
S21.G00.81.001,'040'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'85.05'
S21.G00.81.007,'4.05'
S21.G00.81.001,'048'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'3.15'
S21.G00.81.007,'0.15'
S21.G00.78.001,'31'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'0.00'
S21.G00.78.005,'7'
S21.G00.79.001,'18'
S21.G00.79.004,'3666.00'
S21.G00.81.001,'059'
S21.G00.81.004,'83.58'
S21.G00.78.001,'31'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'0.00'
S21.G00.78.005,'6'
S21.G00.79.001,'11'
S21.G00.79.004,'2100.00'
S21.G00.79.001,'13'
S21.G00.79.004,'0.00'
S21.G00.81.001,'059'
S21.G00.81.004,'11.34'
S21.G00.78.001,'57'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'2100.00'
S21.G00.81.001,'081'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'61.95'
S21.G00.81.005,'75112'
S21.G00.81.007,'2.95'
S21.G00.86.001,'07'
S21.G00.86.002,'02'
S21.G00.86.003,'1'
S21.G00.86.005,'00278'
S21.G00.30.001,'2940992019231'
S21.G00.30.002,'DE LUIS'
S21.G00.30.003,'DE LUIS'
S21.G00.30.004,'Eva'
S21.G00.30.005,'02'
S21.G00.30.006,'10091994'
S21.G00.30.007,'CHATENAY MALABRY'
S21.G00.30.008,'42 Rue Jacob'
S21.G00.30.009,'75006'
S21.G00.30.010,'PARIS'
S21.G00.30.013,'01'
S21.G00.30.014,'92'
S21.G00.30.015,'FR'
S21.G00.30.018,'evadeluis@rocketmail.com'
S21.G00.30.019,'PIMEN13P26'
S21.G00.40.001,'21082023'
S21.G00.40.002,'05'
S21.G00.40.003,'04'
S21.G00.40.004,'543F'
S21.G00.40.006,'Chargée de recrutement'
S21.G00.40.007,'01'
S21.G00.40.008,'99'
S21.G00.40.009,'00277'
S21.G00.40.011,'10'
S21.G00.40.012,'151.67'
S21.G00.40.013,'151.67'
S21.G00.40.014,'10'
S21.G00.40.016,'99'
S21.G00.40.017,'1413'
S21.G00.40.018,'200'
S21.G00.40.019,'44526247000138'
S21.G00.40.020,'200'
S21.G00.40.024,'99'
S21.G00.40.026,'99'
S21.G00.40.036,'03'
S21.G00.40.037,'03'
S21.G00.40.039,'200'
S21.G00.40.040,'745BC'
S21.G00.40.043,'0.55'
S21.G00.70.004,'AP2019170'
S21.G00.70.005,'03NC'
S21.G00.70.012,'6'
S21.G00.70.013,'7'
S21.G00.70.004,'AS2019168'
S21.G00.70.005,'01EP'
S21.G00.70.012,'7'
S21.G00.70.013,'9'
S21.G00.71.002,'RUAA'
S21.G00.50.001,'31082023'
S21.G00.50.002,'676.12'
S21.G00.50.003,'01'
S21.G00.50.004,'609.41'
S21.G00.50.006,'0.00'
S21.G00.50.007,'13'
S21.G00.50.008,'-1'
S21.G00.50.009,'0.00'
S21.G00.50.013,'676.12'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00277'
S21.G00.51.011,'027'
S21.G00.51.013,'613.89'
S21.G00.51.001,'21082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00277'
S21.G00.51.011,'001'
S21.G00.51.013,'830.75'
S21.G00.51.001,'21082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00277'
S21.G00.51.011,'002'
S21.G00.51.013,'830.75'
S21.G00.53.001,'02'
S21.G00.53.002,'88.67'
S21.G00.53.003,'10'
S21.G00.53.001,'01'
S21.G00.53.002,'11.00'
S21.G00.53.003,'40'
S21.G00.53.001,'01'
S21.G00.53.002,'63.00'
S21.G00.53.003,'10'
S21.G00.51.001,'21082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00277'
S21.G00.51.011,'003'
S21.G00.51.013,'830.75'
S21.G00.51.001,'21082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00277'
S21.G00.51.011,'010'
S21.G00.51.013,'2000.00'
S21.G00.54.001,'08'
S21.G00.54.002,'-34.20'
S21.G00.54.003,'21082023'
S21.G00.54.004,'31082023'
S21.G00.78.001,'02'
S21.G00.78.002,'21082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'830.75'
S21.G00.81.001,'076'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'830.75'
S21.G00.81.004,'128.35'
S21.G00.81.007,'15.45'
S21.G00.78.001,'03'
S21.G00.78.002,'21082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'830.75'
S21.G00.79.001,'01'
S21.G00.79.004,'1747.24'
S21.G00.81.001,'018'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'830.75'
S21.G00.81.004,'-218.49'
S21.G00.81.001,'045'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'830.75'
S21.G00.81.004,'4.57'
S21.G00.81.007,'0.55'
S21.G00.81.001,'049'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'830.75'
S21.G00.81.004,'4.15'
S21.G00.81.007,'0.50'
S21.G00.81.001,'068'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'830.75'
S21.G00.81.004,'2.49'
S21.G00.81.007,'0.30'
S21.G00.81.001,'074'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'830.75'
S21.G00.81.004,'28.66'
S21.G00.81.007,'3.45'
S21.G00.81.001,'075'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'830.75'
S21.G00.81.004,'58.15'
S21.G00.81.007,'7.00'
S21.G00.81.001,'076'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'830.75'
S21.G00.81.004,'19.11'
S21.G00.81.007,'2.30'
S21.G00.81.001,'100'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'830.75'
S21.G00.81.004,'0.13'
S21.G00.81.007,'0.02'
S21.G00.81.001,'105'
S21.G00.81.004,'83.24'
S21.G00.81.001,'106'
S21.G00.81.003,'830.75'
S21.G00.81.004,'-49.93'
S21.G00.81.001,'128'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'830.75'
S21.G00.81.004,'8.31'
S21.G00.81.007,'1.00'
S21.G00.81.001,'130'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'830.75'
S21.G00.81.004,'4.90'
S21.G00.81.007,'0.59'
S21.G00.78.001,'04'
S21.G00.78.002,'21082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'859.48'
S21.G00.81.001,'072'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'859.48'
S21.G00.81.004,'79.07'
S21.G00.81.007,'9.20'
S21.G00.81.001,'079'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'859.48'
S21.G00.81.004,'4.30'
S21.G00.81.007,'0.50'
S21.G00.78.001,'05'
S21.G00.78.002,'21082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'44.04'
S21.G00.81.001,'071'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'44.04'
S21.G00.81.004,'3.52'
S21.G00.81.007,'8.00'
S21.G00.78.001,'07'
S21.G00.78.002,'21082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'830.75'
S21.G00.81.001,'040'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'830.75'
S21.G00.81.004,'33.65'
S21.G00.81.007,'4.05'
S21.G00.81.001,'048'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'830.75'
S21.G00.81.004,'1.25'
S21.G00.81.007,'0.15'
S21.G00.78.001,'31'
S21.G00.78.002,'21082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'0.00'
S21.G00.78.005,'7'
S21.G00.79.001,'18'
S21.G00.79.004,'3666.00'
S21.G00.81.001,'059'
S21.G00.81.004,'83.58'
S21.G00.78.001,'31'
S21.G00.78.002,'21082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'0.00'
S21.G00.78.005,'6'
S21.G00.79.001,'11'
S21.G00.79.004,'830.75'
S21.G00.79.001,'13'
S21.G00.79.004,'0.00'
S21.G00.81.001,'059'
S21.G00.81.004,'4.48'
S21.G00.78.001,'57'
S21.G00.78.002,'21082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'830.75'
S21.G00.81.001,'081'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'830.75'
S21.G00.81.004,'24.51'
S21.G00.81.005,'75112'
S21.G00.81.007,'2.95'
S21.G00.86.001,'07'
S21.G00.86.002,'02'
S21.G00.86.003,'1'
S21.G00.86.005,'00277'
S21.G00.30.001,'2841095203011'
S21.G00.30.002,'DURAND'
S21.G00.30.003,'DURAND'
S21.G00.30.004,'Virginie'
S21.G00.30.005,'02'
S21.G00.30.006,'01101984'
S21.G00.30.007,'EAUBONNE'
S21.G00.30.008,'27 rue Gambetta'
S21.G00.30.009,'95320'
S21.G00.30.010,'ST LEU LA FORET'
S21.G00.30.013,'01'
S21.G00.30.014,'95'
S21.G00.30.015,'FR'
S21.G00.30.017,'Etg 1 Appt 103'
S21.G00.30.018,'vpmdurand@gmail.com'
S21.G00.30.019,'PIMEN13P21'
S21.G00.40.001,'09052022'
S21.G00.40.002,'05'
S21.G00.40.003,'04'
S21.G00.40.004,'543F'
S21.G00.40.006,'Consultante en Recrutement'
S21.G00.40.007,'01'
S21.G00.40.008,'99'
S21.G00.40.009,'00270'
S21.G00.40.011,'10'
S21.G00.40.012,'151.67'
S21.G00.40.013,'151.67'
S21.G00.40.014,'10'
S21.G00.40.016,'99'
S21.G00.40.017,'1413'
S21.G00.40.018,'200'
S21.G00.40.019,'44526247000138'
S21.G00.40.020,'200'
S21.G00.40.024,'99'
S21.G00.40.026,'99'
S21.G00.40.036,'03'
S21.G00.40.037,'03'
S21.G00.40.039,'200'
S21.G00.40.040,'745BC'
S21.G00.40.043,'0.55'
S21.G00.70.004,'AP2019170'
S21.G00.70.005,'03NC'
S21.G00.70.012,'6'
S21.G00.70.013,'7'
S21.G00.70.004,'AS2019168'
S21.G00.70.005,'01EP'
S21.G00.70.012,'7'
S21.G00.70.013,'9'
S21.G00.71.002,'RUAA'
S21.G00.50.001,'31082023'
S21.G00.50.002,'1920.67'
S21.G00.50.003,'01'
S21.G00.50.004,'1810.45'
S21.G00.50.006,'0.00'
S21.G00.50.007,'01'
S21.G00.50.008,'275987326'
S21.G00.50.009,'0.00'
S21.G00.50.013,'1920.67'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00270'
S21.G00.51.011,'001'
S21.G00.51.013,'2353.68'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00270'
S21.G00.51.011,'002'
S21.G00.51.013,'2353.68'
S21.G00.53.001,'01'
S21.G00.53.002,'31.00'
S21.G00.53.003,'40'
S21.G00.53.001,'01'
S21.G00.53.002,'151.67'
S21.G00.53.003,'10'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00270'
S21.G00.51.011,'003'
S21.G00.51.013,'2353.68'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00270'
S21.G00.51.011,'010'
S21.G00.51.013,'2100.00'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00270'
S21.G00.51.011,'027'
S21.G00.51.013,'1823.15'
S21.G00.54.001,'09'
S21.G00.54.002,'84.10'
S21.G00.54.003,'01082023'
S21.G00.54.004,'31082023'
S21.G00.54.001,'08'
S21.G00.54.002,'-83.60'
S21.G00.54.003,'01082023'
S21.G00.54.004,'31082023'
S21.G00.78.001,'02'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'2353.68'
S21.G00.81.001,'076'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2353.68'
S21.G00.81.004,'363.64'
S21.G00.81.007,'15.45'
S21.G00.78.001,'03'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'2353.68'
S21.G00.79.001,'01'
S21.G00.79.004,'1747.24'
S21.G00.81.001,'018'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2353.68'
S21.G00.81.004,'-193.71'
S21.G00.81.001,'045'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2353.68'
S21.G00.81.004,'12.95'
S21.G00.81.007,'0.55'
S21.G00.81.001,'049'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2353.68'
S21.G00.81.004,'11.77'
S21.G00.81.007,'0.50'
S21.G00.81.001,'068'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2353.68'
S21.G00.81.004,'7.06'
S21.G00.81.007,'0.30'
S21.G00.81.001,'074'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2353.68'
S21.G00.81.004,'81.20'
S21.G00.81.007,'3.45'
S21.G00.81.001,'075'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2353.68'
S21.G00.81.004,'164.76'
S21.G00.81.007,'7.00'
S21.G00.81.001,'076'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2353.68'
S21.G00.81.004,'54.13'
S21.G00.81.007,'2.30'
S21.G00.81.001,'100'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2353.68'
S21.G00.81.004,'0.38'
S21.G00.81.007,'0.02'
S21.G00.81.001,'105'
S21.G00.81.004,'235.84'
S21.G00.81.001,'106'
S21.G00.81.003,'2353.68'
S21.G00.81.004,'-44.25'
S21.G00.81.001,'128'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2353.68'
S21.G00.81.004,'23.54'
S21.G00.81.007,'1.00'
S21.G00.81.001,'130'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2353.68'
S21.G00.81.004,'13.89'
S21.G00.81.007,'0.59'
S21.G00.78.001,'04'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'2359.80'
S21.G00.81.001,'072'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2359.80'
S21.G00.81.004,'217.10'
S21.G00.81.007,'9.20'
S21.G00.81.001,'079'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2359.80'
S21.G00.81.004,'11.80'
S21.G00.81.007,'0.50'
S21.G00.78.001,'05'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'48.15'
S21.G00.81.001,'071'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'48.15'
S21.G00.81.004,'3.85'
S21.G00.81.007,'8.00'
S21.G00.78.001,'07'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'2353.68'
S21.G00.81.001,'040'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2353.68'
S21.G00.81.004,'95.32'
S21.G00.81.007,'4.05'
S21.G00.81.001,'048'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2353.68'
S21.G00.81.004,'3.53'
S21.G00.81.007,'0.15'
S21.G00.78.001,'31'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'0.00'
S21.G00.78.005,'7'
S21.G00.79.001,'18'
S21.G00.79.004,'3666.00'
S21.G00.81.001,'059'
S21.G00.81.004,'83.58'
S21.G00.78.001,'31'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'0.00'
S21.G00.78.005,'6'
S21.G00.79.001,'11'
S21.G00.79.004,'2353.68'
S21.G00.79.001,'13'
S21.G00.79.004,'0.00'
S21.G00.81.001,'059'
S21.G00.81.004,'12.70'
S21.G00.78.001,'57'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'2353.68'
S21.G00.81.001,'081'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2353.68'
S21.G00.81.004,'69.43'
S21.G00.81.005,'75112'
S21.G00.81.007,'2.95'
S21.G00.86.001,'07'
S21.G00.86.002,'02'
S21.G00.86.003,'16'
S21.G00.86.005,'00270'
S21.G00.30.001,'1920594078398'
S21.G00.30.002,'FONTAINE'
S21.G00.30.003,'FONTAINE'
S21.G00.30.004,'Julien'
S21.G00.30.005,'01'
S21.G00.30.006,'27051992'
S21.G00.30.007,'VILLENEUVE ST GEORGES'
S21.G00.30.008,'8 Rue Jean François Millet'
S21.G00.30.009,'77000'
S21.G00.30.010,'LA ROCHETTE'
S21.G00.30.013,'01'
S21.G00.30.014,'94'
S21.G00.30.015,'FR'
S21.G00.30.018,'jul_du_77@hotmail.fr'
S21.G00.30.019,'PIMEN13P2'
S21.G00.40.001,'01122018'
S21.G00.40.002,'04'
S21.G00.40.003,'01'
S21.G00.40.004,'374d'
S21.G00.40.006,'Manager d'Agence'
S21.G00.40.007,'01'
S21.G00.40.008,'99'
S21.G00.40.009,'00250'
S21.G00.40.011,'10'
S21.G00.40.012,'151.67'
S21.G00.40.013,'151.67'
S21.G00.40.014,'10'
S21.G00.40.016,'99'
S21.G00.40.017,'1413'
S21.G00.40.018,'200'
S21.G00.40.019,'44526247000138'
S21.G00.40.020,'200'
S21.G00.40.024,'99'
S21.G00.40.026,'99'
S21.G00.40.036,'03'
S21.G00.40.037,'03'
S21.G00.40.039,'200'
S21.G00.40.040,'745BC'
S21.G00.40.043,'0.55'
S21.G00.70.004,'AP2019169'
S21.G00.70.005,'02CA'
S21.G00.70.012,'5'
S21.G00.70.013,'7'
S21.G00.70.004,'AS2019168'
S21.G00.70.005,'01EP'
S21.G00.70.012,'7'
S21.G00.70.013,'9'
S21.G00.71.002,'RUAA'
S21.G00.50.001,'31082023'
S21.G00.50.002,'4127.59'
S21.G00.50.003,'01'
S21.G00.50.004,'3863.72'
S21.G00.50.006,'5.70'
S21.G00.50.007,'01'
S21.G00.50.008,'275987326'
S21.G00.50.009,'235.27'
S21.G00.50.013,'4127.59'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00250'
S21.G00.51.011,'001'
S21.G00.51.013,'5047.96'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00250'
S21.G00.51.011,'002'
S21.G00.51.013,'5047.96'
S21.G00.53.001,'01'
S21.G00.53.002,'151.67'
S21.G00.53.003,'10'
S21.G00.53.001,'01'
S21.G00.53.002,'31.00'
S21.G00.53.003,'40'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00250'
S21.G00.51.011,'003'
S21.G00.51.013,'5047.96'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00250'
S21.G00.51.011,'010'
S21.G00.51.013,'2600.00'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00250'
S21.G00.51.011,'027'
S21.G00.51.013,'3942.67'
S21.G00.54.001,'08'
S21.G00.54.002,'-49.40'
S21.G00.54.003,'01082023'
S21.G00.54.004,'31082023'
S21.G00.54.001,'09'
S21.G00.54.002,'84.10'
S21.G00.54.003,'01082023'
S21.G00.54.004,'31082023'
S21.G00.78.001,'02'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'3666.00'
S21.G00.81.001,'076'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'3666.00'
S21.G00.81.004,'566.40'
S21.G00.81.007,'15.45'
S21.G00.78.001,'03'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'5047.96'
S21.G00.79.001,'01'
S21.G00.79.004,'1747.24'
S21.G00.81.001,'045'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'5047.96'
S21.G00.81.004,'27.76'
S21.G00.81.007,'0.55'
S21.G00.81.001,'049'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'5047.96'
S21.G00.81.004,'25.24'
S21.G00.81.007,'0.50'
S21.G00.81.001,'068'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'5047.96'
S21.G00.81.004,'15.14'
S21.G00.81.007,'0.30'
S21.G00.81.001,'074'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'5047.96'
S21.G00.81.004,'174.15'
S21.G00.81.007,'3.45'
S21.G00.81.001,'075'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'5047.96'
S21.G00.81.004,'353.36'
S21.G00.81.007,'7.00'
S21.G00.81.001,'076'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'5047.96'
S21.G00.81.004,'116.10'
S21.G00.81.007,'2.30'
S21.G00.81.001,'100'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'5047.96'
S21.G00.81.004,'0.81'
S21.G00.81.007,'0.02'
S21.G00.81.001,'105'
S21.G00.81.004,'723.72'
S21.G00.81.001,'128'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'5047.96'
S21.G00.81.004,'50.48'
S21.G00.81.007,'1.00'
S21.G00.81.001,'130'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'5047.96'
S21.G00.81.004,'29.78'
S21.G00.81.007,'0.59'
S21.G00.81.001,'907'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'5047.96'
S21.G00.81.004,'302.88'
S21.G00.81.007,'6.00'
S21.G00.78.001,'04'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'5142.12'
S21.G00.81.001,'072'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'5142.12'
S21.G00.81.004,'473.08'
S21.G00.81.007,'9.20'
S21.G00.81.001,'079'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'5142.12'
S21.G00.81.004,'25.71'
S21.G00.81.007,'0.50'
S21.G00.78.001,'05'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'185.75'
S21.G00.81.001,'071'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'185.75'
S21.G00.81.004,'14.86'
S21.G00.81.007,'8.00'
S21.G00.78.001,'07'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'5047.96'
S21.G00.81.001,'040'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'5047.96'
S21.G00.81.004,'204.44'
S21.G00.81.007,'4.05'
S21.G00.81.001,'048'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'5047.96'
S21.G00.81.004,'7.57'
S21.G00.81.007,'0.15'
S21.G00.78.001,'31'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'0.00'
S21.G00.78.005,'7'
S21.G00.79.001,'18'
S21.G00.79.004,'3666.00'
S21.G00.81.001,'059'
S21.G00.81.004,'229.50'
S21.G00.78.001,'31'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
